0.01,1.43548413369165,5.09212083834418,0.384765955183506,0.367665058760108,0.367993922155471,0.342342577006558,1.43548413369165
0.02,1.43515527047136,5.09277856838208,0.385423681963534,0.367336195364643,0.367993922155471,0.342013713603096,1.43515527047136
0.03,1.43515527047136,5.09212083834418,0.385423681963534,0.367336195364643,0.368322785550731,0.342342577006558,1.43482640725107
0.04,1.43548413369165,5.09179197332572,0.385094818573571,0.367336195364643,0.368322785550731,0.341684850199529,1.43515527047136
0.05,1.43482640725107,5.09244970336297,0.385423681963534,0.367665058760108,0.368322785550731,0.342342577006558,1.43482640725107
0.06,1.43515527047136,5.09179197332572,0.384765955183506,0.367336195364643,0.367665058760108,0.341684850199529,1.43515527047136
0.07,1.43515527047136,5.09244970336297,0.384765955183506,0.367007331969075,0.368322785550731,0.342013713603096,1.43548413369165
0.08,1.43548413369165,5.09212083834418,0.385423681963534,0.367336195364643,0.368322785550731,0.342013713603096,1.43548413369165
0.09,1.43515527047136,5.09212083834418,0.385094818573571,0.367007331969075,0.367665058760108,0.342013713603096,1.43548413369165
0.1,1.43515527047136,5.09212083834418,0.385423681963534,0.367007331969075,0.368651648945888,0.341684850199529,1.43515527047136
0.11,1.43515527047136,5.09244970336297,0.385094818573571,0.367336195364643,0.367665058760108,0.342013713603096,1.43515527047136
0.12,1.43515527047136,5.09244970336297,0.385094818573571,0.367007331969075,0.367993922155471,0.342013713603096,1.43515527047136
0.13,1.43515527047136,5.09212083834418,0.384765955183506,0.367665058760108,0.368322785550731,0.341684850199529,1.43482640725107
0.14,1.43548413369165,5.09179197332572,0.384765955183506,0.367336195364643,0.368322785550731,0.342013713603096,1.43515527047136
0.15,1.43515527047136,5.09212083834418,0.385752545353396,0.367007331969075,0.368322785550731,0.342342577006558,1.43548413369165
0.16,1.43515527047136,5.09179197332572,0.384765955183506,0.367665058760108,0.368322785550731,0.342013713603096,1.43515527047136
0.17,1.43482640725107,5.09244970336297,0.384765955183506,0.367665058760108,0.367665058760108,0.342013713603096,1.43515527047136
0.18,1.43515527047136,5.09244970336297,0.385423681963534,0.367336195364643,0.367993922155471,0.342671440409915,1.43515527047136
0.19,1.43482640725107,5.09244970336297,0.385094818573571,0.367336195364643,0.368322785550731,0.342013713603096,1.43515527047136
0.2,1.43548413369165,5.09212083834418,0.385423681963534,0.367665058760108,0.368322785550731,0.341684850199529,1.43482640725107
0.21,1.43548413369165,5.09212083834418,0.385094818573571,0.367007331969075,0.367665058760108,0.342013713603096,1.43482640725107
0.22,1.43548413369165,5.09212083834418,0.384765955183506,0.367336195364643,0.367993922155471,0.342013713603096,1.43515527047136
0.23,1.43515527047136,5.09212083834418,0.385752545353396,0.367336195364643,0.368322785550731,0.342013713603096,1.43548413369165
0.24,1.43548413369165,5.09212083834418,0.384765955183506,0.367336195364643,0.367993922155471,0.342013713603096,1.43482640725107
0.25,1.43482640725107,5.09244970336297,0.385423681963534,0.367336195364643,0.368651648945888,0.341684850199529,1.43548413369165
0.26,1.43515527047136,5.09212083834418,0.385094818573571,0.367336195364643,0.367993922155471,0.341684850199529,1.43548413369165
0.27,1.43515527047136,5.09212083834418,0.385094818573571,0.367336195364643,0.368322785550731,0.341684850199529,1.43581299691193
0.28,1.43482640725107,5.09212083834418,0.385094818573571,0.367336195364643,0.367993922155471,0.342013713603096,1.43548413369165
0.29,1.43482640725107,5.09212083834418,0.384437091793341,0.367007331969075,0.367993922155471,0.342013713603096,1.43482640725107
0.3,1.43482640725107,5.09212083834418,0.385094818573571,0.367665058760108,0.367993922155471,0.342013713603096,1.43515527047136
0.31,1.43515527047136,5.09179197332572,0.385423681963534,0.367336195364643,0.367665058760108,0.342013713603096,1.43548413369165
0.32,1.43515527047136,5.09212083834418,0.385094818573571,0.367336195364643,0.368322785550731,0.342342577006558,1.43515527047136
0.33,1.43515527047136,5.09244970336297,0.385423681963534,0.367665058760108,0.368651648945888,0.342013713603096,1.43515527047136
0.34,1.43482640725107,5.09212083834418,0.385094818573571,0.367336195364643,0.367993922155471,0.342013713603096,1.43548413369165
0.35,1.43482640725107,5.09212083834418,0.385752545353396,0.367336195364643,0.368322785550731,0.342342577006558,1.43548413369165
0.36,1.43515527047136,5.09212083834418,0.385094818573571,0.367336195364643,0.367993922155471,0.342013713603096,1.43515527047136
0.37,1.43515527047136,5.09179197332572,0.385094818573571,0.367007331969075,0.368322785550731,0.341684850199529,1.43548413369165
0.38,1.43449754403077,5.09212083834418,0.385423681963534,0.367336195364643,0.368651648945888,0.341355986795857,1.43515527047136
0.39,1.43515527047136,5.09244970336297,0.384765955183506,0.367007331969075,0.367665058760108,0.341684850199529,1.43515527047136
0.4,1.43449754403077,5.09244970336297,0.385752545353396,0.367665058760108,0.368651648945888,0.342013713603096,1.43515527047136
0.41,1.43515527047136,5.09277856838208,0.384765955183506,0.367336195364643,0.367993922155471,0.342013713603096,1.43515527047136
0.42,1.43515527047136,5.09212083834418,0.385094818573571,0.367336195364643,0.367993922155471,0.342013713603096,1.43548413369165
0.43,1.43482640725107,5.09212083834418,0.385423681963534,0.367336195364643,0.368322785550731,0.342013713603096,1.43548413369165
0.44,1.43515527047136,5.09244970336297,0.384765955183506,0.367336195364643,0.367993922155471,0.341684850199529,1.43548413369165
0.45,1.43548413369165,5.09179197332572,0.386081408743157,0.367665058760108,0.368322785550731,0.342013713603096,1.43482640725107
0.46,1.43515527047136,5.09244970336297,0.385094818573571,0.366678468573405,0.367993922155471,0.342013713603096,1.43515527047136
0.47,1.43449754403077,5.09212083834418,0.384765955183506,0.367336195364643,0.367665058760108,0.341684850199529,1.43581299691193
0.48,1.43515527047136,5.09179197332572,0.385423681963534,0.367993922155471,0.368651648945888,0.342013713603096,1.43482640725107
0.49,1.43515527047136,5.09212083834418,0.385094818573571,0.367007331969075,0.367993922155471,0.342013713603096,1.43515527047136
0.5,1.43482640725107,5.09212083834418,0.385752545353396,0.367336195364643,0.368651648945888,0.342013713603096,1.43515527047136
0.51,1.43515527047136,5.09212083834418,0.385094818573571,0.367336195364643,0.367993922155471,0.341684850199529,1.43515527047136
0.52,1.43515527047136,5.09244970336297,0.384765955183506,0.367665058760108,0.367993922155471,0.342013713603096,1.43548413369165
0.53,1.43515527047136,5.09212083834418,0.385094818573571,0.367336195364643,0.368651648945888,0.342342577006558,1.43515527047136
0.54,1.43548413369165,5.09212083834418,0.385094818573571,0.367336195364643,0.367993922155471,0.341684850199529,1.43515527047136
0.55,1.43548413369165,5.09212083834418,0.385752545353396,0.367993922155471,0.368322785550731,0.342013713603096,1.43482640725107
0.56,1.43482640725107,5.09212083834418,0.384765955183506,0.366678468573405,0.367993922155471,0.341684850199529,1.43515527047136
0.57,1.43482640725107,5.09212083834418,0.385094818573571,0.367007331969075,0.368322785550731,0.342342577006558,1.43515527047136
